genome	S_alg	k	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	pref
spneumoniae	pseudosimplitigs	15	2	ones	2098151	2193589	2114185	79404	8192	571744	20892	592636	589260	spneumoniae.S_pseudosimplitigs.k_15.d_2.M_ones
spneumoniae	pseudosimplitigs	15	2	runs	2098151	2193589	2112513	81076	7034	571744	19072	590816	588788	spneumoniae.S_pseudosimplitigs.k_15.d_2.M_runs
spneumoniae	pseudosimplitigs	15	2	zeros	2098151	2193589	2098151	95438	16145	571744	34964	606708	600324	spneumoniae.S_pseudosimplitigs.k_15.d_2.M_zeros
spneumoniae	pseudosimplitigs	15	3	default	2098151	2166693	2098151	68542	16803	565004	36436	601440	593236	spneumoniae.S_pseudosimplitigs.k_15.d_3.M_default
spneumoniae	pseudosimplitigs	15	3	ones	2098151	2166693	2116169	50524	6283	565004	16780	581784	578072	spneumoniae.S_pseudosimplitigs.k_15.d_3.M_ones
spneumoniae	pseudosimplitigs	15	3	runs	2098151	2166693	2115320	51373	5677	565004	15896	580900	577380	spneumoniae.S_pseudosimplitigs.k_15.d_3.M_runs
spneumoniae	pseudosimplitigs	15	3	zeros	2098151	2166693	2098151	68542	16910	565004	36696	601700	593816	spneumoniae.S_pseudosimplitigs.k_15.d_3.M_zeros
spneumoniae	pseudosimplitigs	15	4	default	2098151	2163527	2098151	65376	18213	563964	38716	602680	593780	spneumoniae.S_pseudosimplitigs.k_15.d_4.M_default
spneumoniae	pseudosimplitigs	15	4	ones	2098151	2163527	2117956	45571	6936	563964	18104	582068	577344	spneumoniae.S_pseudosimplitigs.k_15.d_4.M_ones
spneumoniae	pseudosimplitigs	15	4	runs	2098151	2163527	2117245	46282	6446	563964	17424	581388	577100	spneumoniae.S_pseudosimplitigs.k_15.d_4.M_runs
spneumoniae	pseudosimplitigs	15	4	zeros	2098151	2163527	2098151	65376	18248	563964	38812	602776	593808	spneumoniae.S_pseudosimplitigs.k_15.d_4.M_zeros
spneumoniae	pseudosimplitigs	15	5	default	2098151	2165839	2098151	67688	19560	564404	40788	605192	595904	spneumoniae.S_pseudosimplitigs.k_15.d_5.M_default
spneumoniae	pseudosimplitigs	15	5	ones	2098151	2165839	2119029	46810	8024	564404	20100	584504	580156	spneumoniae.S_pseudosimplitigs.k_15.d_5.M_ones
spneumoniae	pseudosimplitigs	15	5	runs	2098151	2165839	2118394	47445	7560	564404	19528	583932	579764	spneumoniae.S_pseudosimplitigs.k_15.d_5.M_runs
spneumoniae	pseudosimplitigs	15	5	zeros	2098151	2165839	2098151	67688	19582	564404	40884	605288	595916	spneumoniae.S_pseudosimplitigs.k_15.d_5.M_zeros
spneumoniae	streaming	15	na	default	2098151	2139267	2098151	41116	15442	555008	36280	591288	581516	spneumoniae.S_streaming.k_15.d_na.M_default
spneumoniae	streaming	15	na	ones	2098151	2139267	2125633	13634	1166	555008	3820	558828	559272	spneumoniae.S_streaming.k_15.d_na.M_ones
spneumoniae	streaming	15	na	runs	2098151	2139267	2125480	13787	1053	555008	3600	558608	558860	spneumoniae.S_streaming.k_15.d_na.M_runs
spneumoniae	streaming	15	na	zeros	2098151	2139267	2098151	41116	15561	555008	36600	591608	581808	spneumoniae.S_streaming.k_15.d_na.M_zeros
spneumoniae	greedy	16	na	default	2114070	2133936	2114070	19866	5978	556508	18888	575396	568792	spneumoniae.S_greedy.k_16.d_na.M_default
spneumoniae	greedy	16	na	ones	2114070	2133936	2124388	9548	1066	556508	4416	560924	560332	spneumoniae.S_greedy.k_16.d_na.M_ones
spneumoniae	greedy	16	na	runs	2114070	2133936	2124357	9579	1041	556508	4348	560856	560596	spneumoniae.S_greedy.k_16.d_na.M_runs
spneumoniae	greedy	16	na	zeros	2114070	2133936	2114070	19866	6321	556508	18948	575456	569128	spneumoniae.S_greedy.k_16.d_na.M_zeros
spneumoniae	pseudosimplitigs	16	1	default	2114070	2203665	2114070	89595	5973	572820	14804	587624	588412	spneumoniae.S_pseudosimplitigs.k_16.d_1.M_default
spneumoniae	pseudosimplitigs	16	1	ones	2114070	2203665	2120478	83187	6371	572820	17112	589932	589280	spneumoniae.S_pseudosimplitigs.k_16.d_1.M_ones
spneumoniae	pseudosimplitigs	16	1	runs	2114070	2203665	2119906	83759	5960	572820	16368	589188	589108	spneumoniae.S_pseudosimplitigs.k_16.d_1.M_runs
spneumoniae	pseudosimplitigs	16	1	zeros	2114070	2203665	2114070	89595	6396	572820	16084	588904	589024	spneumoniae.S_pseudosimplitigs.k_16.d_1.M_zeros
spneumoniae	pseudosimplitigs	16	2	default	2114070	2163930	2114070	49860	6180	563328	16632	579960	576228	spneumoniae.S_pseudosimplitigs.k_16.d_2.M_default
spneumoniae	pseudosimplitigs	16	2	ones	2114070	2163930	2119750	44180	3432	563328	9836	573164	571824	spneumoniae.S_pseudosimplitigs.k_16.d_2.M_ones
spneumoniae	pseudosimplitigs	16	2	runs	2114070	2163930	2119512	44418	3251	563328	9444	572772	571980	spneumoniae.S_pseudosimplitigs.k_16.d_2.M_runs
spneumoniae	pseudosimplitigs	16	2	zeros	2114070	2163930	2114070	49860	6264	563328	16904	580232	576424	spneumoniae.S_pseudosimplitigs.k_16.d_2.M_zeros
spneumoniae	pseudosimplitigs	16	3	default	2114070	2150761	2114070	36691	6399	560064	17476	577540	572492	spneumoniae.S_pseudosimplitigs.k_16.d_3.M_default
spneumoniae	pseudosimplitigs	16	3	ones	2114070	2150761	2121065	29696	2504	560064	7416	567480	566380	spneumoniae.S_pseudosimplitigs.k_16.d_3.M_ones
spneumoniae	pseudosimplitigs	16	3	runs	2114070	2150761	2120919	29842	2397	560064	7176	567240	566184	spneumoniae.S_pseudosimplitigs.k_16.d_3.M_runs
spneumoniae	pseudosimplitigs	16	3	zeros	2114070	2150761	2114070	36691	6421	560064	17524	577588	572636	spneumoniae.S_pseudosimplitigs.k_16.d_3.M_zeros
spneumoniae	pseudosimplitigs	16	4	default	2114070	2147476	2114070	33406	6639	559860	18144	578004	571796	spneumoniae.S_pseudosimplitigs.k_16.d_4.M_default
spneumoniae	pseudosimplitigs	16	4	ones	2114070	2147476	2121816	25660	2371	559860	7124	566984	564776	spneumoniae.S_pseudosimplitigs.k_16.d_4.M_ones
spneumoniae	pseudosimplitigs	16	4	runs	2114070	2147476	2121716	25760	2295	559860	6952	566812	564828	spneumoniae.S_pseudosimplitigs.k_16.d_4.M_runs
spneumoniae	pseudosimplitigs	16	4	zeros	2114070	2147476	2114070	33406	6655	559860	18200	578060	571676	spneumoniae.S_pseudosimplitigs.k_16.d_4.M_zeros
spneumoniae	pseudosimplitigs	16	5	default	2114070	2147557	2114070	33487	7016	559344	19036	578380	572388	spneumoniae.S_pseudosimplitigs.k_16.d_5.M_default
spneumoniae	pseudosimplitigs	16	5	ones	2114070	2147557	2122353	25204	2629	559344	7916	567260	565568	spneumoniae.S_pseudosimplitigs.k_16.d_5.M_ones
spneumoniae	pseudosimplitigs	16	5	runs	2114070	2147557	2122251	25306	2549	559344	7776	567120	565156	spneumoniae.S_pseudosimplitigs.k_16.d_5.M_runs
spneumoniae	pseudosimplitigs	16	5	zeros	2114070	2147557	2114070	33487	7031	559344	19064	578408	572804	spneumoniae.S_pseudosimplitigs.k_16.d_5.M_zeros
spneumoniae	streaming	16	na	default	2114070	2141997	2114070	27927	6263	555348	18256	573604	568984	spneumoniae.S_streaming.k_16.d_na.M_default
spneumoniae	streaming	16	na	ones	2114070	2141997	2128145	13852	1020	555348	3520	558868	558908	spneumoniae.S_streaming.k_16.d_na.M_ones
spneumoniae	streaming	16	na	runs	2114070	2141997	2128068	13929	981	555348	3456	558804	559064	spneumoniae.S_streaming.k_16.d_na.M_runs
spneumoniae	streaming	16	na	zeros	2114070	2141997	2114070	27927	6305	555348	18408	573756	568636	spneumoniae.S_streaming.k_16.d_na.M_zeros
spneumoniae	greedy	17	na	default	2120449	2136725	2120449	16276	3202	556832	10972	567804	564840	spneumoniae.S_greedy.k_17.d_na.M_default
spneumoniae	greedy	17	na	ones	2120449	2136725	2126623	10102	977	556832	4016	560848	560108	spneumoniae.S_greedy.k_17.d_na.M_ones
spneumoniae	greedy	17	na	runs	2120449	2136725	2126605	10120	963	556832	3988	560820	560288	spneumoniae.S_greedy.k_17.d_na.M_runs
spneumoniae	greedy	17	na	zeros	2120449	2136725	2120449	16276	3464	556832	11248	568080	565216	spneumoniae.S_greedy.k_17.d_na.M_zeros
spneumoniae	pseudosimplitigs	17	1	default	2120449	2171681	2120449	51232	3202	563884	8188	572072	573352	spneumoniae.S_pseudosimplitigs.k_17.d_1.M_default
spneumoniae	pseudosimplitigs	17	1	ones	2120449	2171681	2123454	48227	3275	563884	9288	573172	573604	spneumoniae.S_pseudosimplitigs.k_17.d_1.M_ones
spneumoniae	pseudosimplitigs	17	1	runs	2120449	2171681	2123321	48360	3186	563884	9104	572988	573240	spneumoniae.S_pseudosimplitigs.k_17.d_1.M_runs
spneumoniae	pseudosimplitigs	17	1	zeros	2120449	2171681	2120449	51232	3344	563884	8656	572540	573776	spneumoniae.S_pseudosimplitigs.k_17.d_1.M_zeros
spneumoniae	pseudosimplitigs	17	2	default	2120449	2154263	2120449	33814	3244	559824	8968	568792	567884	spneumoniae.S_pseudosimplitigs.k_17.d_2.M_default
spneumoniae	pseudosimplitigs	17	2	ones	2120449	2154263	2123359	30904	2098	559824	6032	565856	566076	spneumoniae.S_pseudosimplitigs.k_17.d_2.M_ones
spneumoniae	pseudosimplitigs	17	2	runs	2120449	2154263	2123302	30961	2058	559824	5920	565744	565964	spneumoniae.S_pseudosimplitigs.k_17.d_2.M_runs
spneumoniae	pseudosimplitigs	17	2	zeros	2120449	2154263	2120449	33814	3269	559824	9056	568880	567816	spneumoniae.S_pseudosimplitigs.k_17.d_2.M_zeros
spneumoniae	pseudosimplitigs	17	3	default	2120449	2149038	2120449	28589	3326	559732	9312	569044	566540	spneumoniae.S_pseudosimplitigs.k_17.d_3.M_default
spneumoniae	pseudosimplitigs	17	3	ones	2120449	2149038	2123922	25116	1772	559732	5124	564856	564452	spneumoniae.S_pseudosimplitigs.k_17.d_3.M_ones
spneumoniae	pseudosimplitigs	17	3	runs	2120449	2149038	2123883	25155	1743	559732	5060	564792	564412	spneumoniae.S_pseudosimplitigs.k_17.d_3.M_runs
spneumoniae	pseudosimplitigs	17	3	zeros	2120449	2149038	2120449	28589	3333	559732	9344	569076	566732	spneumoniae.S_pseudosimplitigs.k_17.d_3.M_zeros
spneumoniae	pseudosimplitigs	17	4	default	2120449	2146725	2120449	26276	3401	558220	9612	567832	565708	spneumoniae.S_pseudosimplitigs.k_17.d_4.M_default
spneumoniae	pseudosimplitigs	17	4	ones	2120449	2146725	2124393	22332	1636	558220	4816	563036	563284	spneumoniae.S_pseudosimplitigs.k_17.d_4.M_ones
spneumoniae	pseudosimplitigs	17	4	runs	2120449	2146725	2124351	22374	1608	558220	4740	562960	563680	spneumoniae.S_pseudosimplitigs.k_17.d_4.M_runs
spneumoniae	pseudosimplitigs	17	4	zeros	2120449	2146725	2120449	26276	3406	558220	9620	567840	566396	spneumoniae.S_pseudosimplitigs.k_17.d_4.M_zeros
spneumoniae	pseudosimplitigs	17	5	default	2120449	2145216	2120449	24767	3492	558368	9980	568348	565756	spneumoniae.S_pseudosimplitigs.k_17.d_5.M_default
spneumoniae	pseudosimplitigs	17	5	ones	2120449	2145216	2124921	20295	1550	558368	4676	563044	562420	spneumoniae.S_pseudosimplitigs.k_17.d_5.M_ones
spneumoniae	pseudosimplitigs	17	5	runs	2120449	2145216	2124893	20323	1530	558368	4640	563008	562420	spneumoniae.S_pseudosimplitigs.k_17.d_5.M_runs
spneumoniae	pseudosimplitigs	17	5	zeros	2120449	2145216	2120449	24767	3498	558368	9992	568360	565928	spneumoniae.S_pseudosimplitigs.k_17.d_5.M_zeros
spneumoniae	streaming	17	na	default	2120449	2144289	2120449	23840	3375	555204	10392	565596	564608	spneumoniae.S_streaming.k_17.d_na.M_default
spneumoniae	streaming	17	na	ones	2120449	2144289	2130473	13816	937	555204	3380	558584	558980	spneumoniae.S_streaming.k_17.d_na.M_ones
spneumoniae	streaming	17	na	runs	2120449	2144289	2130434	13855	920	555204	3340	558544	559204	spneumoniae.S_streaming.k_17.d_na.M_runs
spneumoniae	streaming	17	na	zeros	2120449	2144289	2120449	23840	3409	555204	10448	565652	564496	spneumoniae.S_streaming.k_17.d_na.M_zeros
spneumoniae	greedy	18	na	default	2123906	2139076	2123906	15170	2152	557048	7648	564696	562856	spneumoniae.S_greedy.k_18.d_na.M_default
spneumoniae	greedy	18	na	ones	2123906	2139076	2128950	10126	890	557048	3792	560840	559932	spneumoniae.S_greedy.k_18.d_na.M_ones
spneumoniae	greedy	18	na	runs	2123906	2139076	2128929	10147	876	557048	3756	560804	560140	spneumoniae.S_greedy.k_18.d_na.M_runs
spneumoniae	greedy	18	na	zeros	2123906	2139076	2123906	15170	2403	557048	7880	564928	562768	spneumoniae.S_greedy.k_18.d_na.M_zeros
spneumoniae	pseudosimplitigs	18	1	default	2123906	2160473	2123906	36567	2151	560100	5436	565536	567268	spneumoniae.S_pseudosimplitigs.k_18.d_1.M_default
spneumoniae	pseudosimplitigs	18	1	ones	2123906	2160473	2125688	34785	2171	560100	6060	566160	567240	spneumoniae.S_pseudosimplitigs.k_18.d_1.M_ones
spneumoniae	pseudosimplitigs	18	1	runs	2123906	2160473	2125657	34816	2149	560100	6020	566120	567276	spneumoniae.S_pseudosimplitigs.k_18.d_1.M_runs
spneumoniae	pseudosimplitigs	18	1	zeros	2123906	2160473	2123906	36567	2195	560100	5616	565716	567096	spneumoniae.S_pseudosimplitigs.k_18.d_1.M_zeros
spneumoniae	pseudosimplitigs	18	2	default	2123906	2153410	2123906	29504	2192	559388	5792	565180	565376	spneumoniae.S_pseudosimplitigs.k_18.d_2.M_default
spneumoniae	pseudosimplitigs	18	2	ones	2123906	2153410	2125757	27653	1739	559388	4856	564244	564596	spneumoniae.S_pseudosimplitigs.k_18.d_2.M_ones
spneumoniae	pseudosimplitigs	18	2	runs	2123906	2153410	2125745	27665	1729	559388	4832	564220	564576	spneumoniae.S_pseudosimplitigs.k_18.d_2.M_runs
spneumoniae	pseudosimplitigs	18	2	zeros	2123906	2153410	2123906	29504	2202	559388	5844	565232	565648	spneumoniae.S_pseudosimplitigs.k_18.d_2.M_zeros
spneumoniae	pseudosimplitigs	18	3	default	2123906	2150010	2123906	26104	2236	557776	6072	563848	564112	spneumoniae.S_pseudosimplitigs.k_18.d_3.M_default
spneumoniae	pseudosimplitigs	18	3	ones	2123906	2150010	2126069	23941	1534	557776	4344	562120	562824	spneumoniae.S_pseudosimplitigs.k_18.d_3.M_ones
spneumoniae	pseudosimplitigs	18	3	runs	2123906	2150010	2126045	23965	1515	557776	4308	562084	562384	spneumoniae.S_pseudosimplitigs.k_18.d_3.M_runs
spneumoniae	pseudosimplitigs	18	3	zeros	2123906	2150010	2123906	26104	2249	557776	6100	563876	563752	spneumoniae.S_pseudosimplitigs.k_18.d_3.M_zeros
spneumoniae	pseudosimplitigs	18	4	default	2123906	2147937	2123906	24031	2276	557744	6240	563984	563700	spneumoniae.S_pseudosimplitigs.k_18.d_4.M_default
spneumoniae	pseudosimplitigs	18	4	ones	2123906	2147937	2126493	21444	1404	557744	4068	561812	562176	spneumoniae.S_pseudosimplitigs.k_18.d_4.M_ones
spneumoniae	pseudosimplitigs	18	4	runs	2123906	2147937	2126480	21457	1392	557744	4052	561796	561952	spneumoniae.S_pseudosimplitigs.k_18.d_4.M_runs
spneumoniae	pseudosimplitigs	18	4	zeros	2123906	2147937	2123906	24031	2283	557744	6280	564024	563400	spneumoniae.S_pseudosimplitigs.k_18.d_4.M_zeros
spneumoniae	pseudosimplitigs	18	5	default	2123906	2146912	2123906	23006	2322	557804	6464	564268	563608	spneumoniae.S_pseudosimplitigs.k_18.d_5.M_default
spneumoniae	pseudosimplitigs	18	5	ones	2123906	2146912	2126894	20018	1348	557804	4000	561804	562124	spneumoniae.S_pseudosimplitigs.k_18.d_5.M_ones
spneumoniae	pseudosimplitigs	18	5	runs	2123906	2146912	2126875	20037	1334	557804	3960	561764	562044	spneumoniae.S_pseudosimplitigs.k_18.d_5.M_runs
spneumoniae	pseudosimplitigs	18	5	zeros	2123906	2146912	2123906	23006	2333	557804	6504	564308	563300	spneumoniae.S_pseudosimplitigs.k_18.d_5.M_zeros
spneumoniae	streaming	18	na	default	2123906	2146555	2123906	22649	2345	556012	7216	563228	562744	spneumoniae.S_streaming.k_18.d_na.M_default
spneumoniae	streaming	18	na	ones	2123906	2146555	2132459	14096	889	556012	3268	559280	559100	spneumoniae.S_streaming.k_18.d_na.M_ones
spneumoniae	streaming	18	na	runs	2123906	2146555	2132409	14146	871	556012	3244	559256	558980	spneumoniae.S_streaming.k_18.d_na.M_runs
spneumoniae	streaming	18	na	zeros	2123906	2146555	2123906	22649	2367	556012	7284	563296	562944	spneumoniae.S_streaming.k_18.d_na.M_zeros
spneumoniae	greedy	19	na	default	2126360	2141984	2126360	15624	1917	556820	6600	563420	562880	spneumoniae.S_greedy.k_19.d_na.M_default
spneumoniae	greedy	19	na	ones	2126360	2141984	2131461	10523	844	556820	3660	560480	560308	spneumoniae.S_greedy.k_19.d_na.M_ones
spneumoniae	greedy	19	na	runs	2126360	2141984	2131451	10533	838	556820	3648	560468	560204	spneumoniae.S_greedy.k_19.d_na.M_runs
spneumoniae	greedy	19	na	zeros	2126360	2141984	2126360	15624	2118	556820	6788	563608	563532	spneumoniae.S_greedy.k_19.d_na.M_zeros
spneumoniae	pseudosimplitigs	19	1	default	2126360	2160704	2126360	34344	1908	559660	4512	564172	565764	spneumoniae.S_pseudosimplitigs.k_19.d_1.M_default
spneumoniae	pseudosimplitigs	19	1	ones	2126360	2160704	2127906	32798	1927	559660	5164	564824	565776	spneumoniae.S_pseudosimplitigs.k_19.d_1.M_ones
spneumoniae	pseudosimplitigs	19	1	runs	2126360	2160704	2127873	32831	1907	559660	5104	564764	565756	spneumoniae.S_pseudosimplitigs.k_19.d_1.M_runs
spneumoniae	pseudosimplitigs	19	1	zeros	2126360	2160704	2126360	34344	1955	559660	4716	564376	565712	spneumoniae.S_pseudosimplitigs.k_19.d_1.M_zeros
spneumoniae	pseudosimplitigs	19	2	default	2126360	2156365	2126360	30005	1938	559228	4764	563992	565108	spneumoniae.S_pseudosimplitigs.k_19.d_2.M_default
spneumoniae	pseudosimplitigs	19	2	ones	2126360	2156365	2127950	28415	1668	559228	4488	563716	564076	spneumoniae.S_pseudosimplitigs.k_19.d_2.M_ones
spneumoniae	pseudosimplitigs	19	2	runs	2126360	2156365	2127922	28443	1653	559228	4456	563684	563836	spneumoniae.S_pseudosimplitigs.k_19.d_2.M_runs
spneumoniae	pseudosimplitigs	19	2	zeros	2126360	2156365	2126360	30005	1955	559228	4836	564064	564388	spneumoniae.S_pseudosimplitigs.k_19.d_2.M_zeros
spneumoniae	pseudosimplitigs	19	3	default	2126360	2152715	2126360	26355	1956	557948	4976	562924	563280	spneumoniae.S_pseudosimplitigs.k_19.d_3.M_default
spneumoniae	pseudosimplitigs	19	3	ones	2126360	2152715	2128222	24493	1449	557948	4052	562000	562256	spneumoniae.S_pseudosimplitigs.k_19.d_3.M_ones
spneumoniae	pseudosimplitigs	19	3	runs	2126360	2152715	2128193	24522	1434	557948	4016	561964	562352	spneumoniae.S_pseudosimplitigs.k_19.d_3.M_runs
spneumoniae	pseudosimplitigs	19	3	zeros	2126360	2152715	2126360	26355	1964	557948	5004	562952	563368	spneumoniae.S_pseudosimplitigs.k_19.d_3.M_zeros
spneumoniae	pseudosimplitigs	19	4	default	2126360	2151136	2126360	24776	1997	557812	5160	562972	563732	spneumoniae.S_pseudosimplitigs.k_19.d_4.M_default
spneumoniae	pseudosimplitigs	19	4	ones	2126360	2151136	2128455	22681	1368	557812	3880	561692	562732	spneumoniae.S_pseudosimplitigs.k_19.d_4.M_ones
spneumoniae	pseudosimplitigs	19	4	runs	2126360	2151136	2128442	22694	1360	557812	3868	561680	562704	spneumoniae.S_pseudosimplitigs.k_19.d_4.M_runs
spneumoniae	pseudosimplitigs	19	4	zeros	2126360	2151136	2126360	24776	2002	557812	5184	562996	563480	spneumoniae.S_pseudosimplitigs.k_19.d_4.M_zeros
spneumoniae	pseudosimplitigs	19	5	default	2126360	2150346	2126360	23986	2030	558184	5320	563504	562772	spneumoniae.S_pseudosimplitigs.k_19.d_5.M_default
spneumoniae	pseudosimplitigs	19	5	ones	2126360	2150346	2128813	21533	1316	558184	3808	561992	562020	spneumoniae.S_pseudosimplitigs.k_19.d_5.M_ones
spneumoniae	pseudosimplitigs	19	5	runs	2126360	2150346	2128801	21545	1310	558184	3800	561984	561964	spneumoniae.S_pseudosimplitigs.k_19.d_5.M_runs
spneumoniae	pseudosimplitigs	19	5	zeros	2126360	2150346	2126360	23986	2034	558184	5332	563516	562800	spneumoniae.S_pseudosimplitigs.k_19.d_5.M_zeros
spneumoniae	streaming	19	na	default	2126360	2149019	2126360	22659	2052	555396	6060	561456	562576	spneumoniae.S_streaming.k_19.d_na.M_default
spneumoniae	streaming	19	na	ones	2126360	2149019	2135033	13986	823	555396	3168	558564	558944	spneumoniae.S_streaming.k_19.d_na.M_ones
spneumoniae	streaming	19	na	runs	2126360	2149019	2135013	14006	816	555396	3156	558552	558824	spneumoniae.S_streaming.k_19.d_na.M_runs
spneumoniae	streaming	19	na	zeros	2126360	2149019	2126360	22659	2064	555396	6124	561520	562596	spneumoniae.S_streaming.k_19.d_na.M_zeros
spneumoniae	greedy	20	na	default	2128471	2144207	2128471	15736	1774	556132	5984	562116	562296	spneumoniae.S_greedy.k_20.d_na.M_default
spneumoniae	greedy	20	na	ones	2128471	2144207	2133535	10672	799	556132	3552	559684	559340	spneumoniae.S_greedy.k_20.d_na.M_ones
spneumoniae	greedy	20	na	runs	2128471	2144207	2133529	10678	794	556132	3544	559676	559440	spneumoniae.S_greedy.k_20.d_na.M_runs
spneumoniae	greedy	20	na	zeros	2128471	2144207	2128471	15736	1983	556132	6220	562352	562540	spneumoniae.S_greedy.k_20.d_na.M_zeros
spneumoniae	pseudosimplitigs	20	1	default	2128471	2162006	2128471	33535	1765	559260	4060	563320	564964	spneumoniae.S_pseudosimplitigs.k_20.d_1.M_default
spneumoniae	pseudosimplitigs	20	1	ones	2128471	2162006	2130043	31963	1767	559260	4588	563848	565060	spneumoniae.S_pseudosimplitigs.k_20.d_1.M_ones
spneumoniae	pseudosimplitigs	20	1	runs	2128471	2162006	2129970	32036	1740	559260	4572	563832	565060	spneumoniae.S_pseudosimplitigs.k_20.d_1.M_runs
spneumoniae	pseudosimplitigs	20	1	zeros	2128471	2162006	2128471	33535	1796	559260	4244	563504	564768	spneumoniae.S_pseudosimplitigs.k_20.d_1.M_zeros
spneumoniae	pseudosimplitigs	20	2	default	2128471	2157064	2128471	28593	1791	558656	4280	562936	563748	spneumoniae.S_pseudosimplitigs.k_20.d_2.M_default
spneumoniae	pseudosimplitigs	20	2	ones	2128471	2157064	2129953	27111	1502	558656	4080	562736	563944	spneumoniae.S_pseudosimplitigs.k_20.d_2.M_ones
spneumoniae	pseudosimplitigs	20	2	runs	2128471	2157064	2129940	27124	1498	558656	4072	562728	563600	spneumoniae.S_pseudosimplitigs.k_20.d_2.M_runs
spneumoniae	pseudosimplitigs	20	2	zeros	2128471	2157064	2128471	28593	1810	558656	4348	563004	563604	spneumoniae.S_pseudosimplitigs.k_20.d_2.M_zeros
spneumoniae	pseudosimplitigs	20	3	default	2128471	2154981	2128471	26510	1804	557952	4460	562412	563120	spneumoniae.S_pseudosimplitigs.k_20.d_3.M_default
spneumoniae	pseudosimplitigs	20	3	ones	2128471	2154981	2130126	24855	1385	557952	3856	561808	562716	spneumoniae.S_pseudosimplitigs.k_20.d_3.M_ones
spneumoniae	pseudosimplitigs	20	3	runs	2128471	2154981	2130117	24864	1379	557952	3844	561796	562728	spneumoniae.S_pseudosimplitigs.k_20.d_3.M_runs
spneumoniae	pseudosimplitigs	20	3	zeros	2128471	2154981	2128471	26510	1809	557952	4484	562436	563076	spneumoniae.S_pseudosimplitigs.k_20.d_3.M_zeros
spneumoniae	pseudosimplitigs	20	4	default	2128471	2153862	2128471	25391	1830	557700	4588	562288	563064	spneumoniae.S_pseudosimplitigs.k_20.d_4.M_default
spneumoniae	pseudosimplitigs	20	4	ones	2128471	2153862	2130407	23455	1330	557700	3780	561480	562656	spneumoniae.S_pseudosimplitigs.k_20.d_4.M_ones
spneumoniae	pseudosimplitigs	20	4	runs	2128471	2153862	2130394	23468	1324	557700	3772	561472	562616	spneumoniae.S_pseudosimplitigs.k_20.d_4.M_runs
spneumoniae	pseudosimplitigs	20	4	zeros	2128471	2153862	2128471	25391	1833	557700	4592	562292	562864	spneumoniae.S_pseudosimplitigs.k_20.d_4.M_zeros
spneumoniae	pseudosimplitigs	20	5	default	2128471	2151893	2128471	23422	1857	557512	4776	562288	563284	spneumoniae.S_pseudosimplitigs.k_20.d_5.M_default
spneumoniae	pseudosimplitigs	20	5	ones	2128471	2151893	2130801	21092	1211	557512	3580	561092	562080	spneumoniae.S_pseudosimplitigs.k_20.d_5.M_ones
spneumoniae	pseudosimplitigs	20	5	runs	2128471	2151893	2130799	21094	1209	557512	3580	561092	562076	spneumoniae.S_pseudosimplitigs.k_20.d_5.M_runs
spneumoniae	pseudosimplitigs	20	5	zeros	2128471	2151893	2128471	23422	1860	557512	4792	562304	562720	spneumoniae.S_pseudosimplitigs.k_20.d_5.M_zeros
spneumoniae	streaming	20	na	default	2128471	2150863	2128471	22392	1880	555964	5528	561492	562136	spneumoniae.S_streaming.k_20.d_na.M_default
spneumoniae	streaming	20	na	ones	2128471	2150863	2137111	13752	759	555964	3028	558992	559096	spneumoniae.S_streaming.k_20.d_na.M_ones
spneumoniae	streaming	20	na	runs	2128471	2150863	2137092	13771	753	555964	3020	558984	558524	spneumoniae.S_streaming.k_20.d_na.M_runs
spneumoniae	streaming	20	na	zeros	2128471	2150863	2128471	22392	1888	555964	5572	561536	562312	spneumoniae.S_streaming.k_20.d_na.M_zeros
spneumoniae-pangenome	greedy	2	na	default	10	11	10	1	1	68	68	136	68	spneumoniae-pangenome.S_greedy.k_2.d_na.M_default
spneumoniae-pangenome	greedy	2	na	ones	10	11	10	1	1	68	68	136	68	spneumoniae-pangenome.S_greedy.k_2.d_na.M_ones
spneumoniae-pangenome	greedy	2	na	runs	10	11	10	1	1	68	68	136	68	spneumoniae-pangenome.S_greedy.k_2.d_na.M_runs
spneumoniae-pangenome	greedy	2	na	zeros	10	11	10	1	1	68	68	136	68	spneumoniae-pangenome.S_greedy.k_2.d_na.M_zeros
spneumoniae-pangenome	pseudosimplitigs	2	1	default	10	11	10	1	1	68	68	136	68	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1.M_default
spneumoniae-pangenome	pseudosimplitigs	2	1	ones	10	11	10	1	1	68	68	136	68	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigs	2	1	runs	10	11	10	1	1	68	68	136	68	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1.M_runs
spneumoniae-pangenome	pseudosimplitigs	2	1	zeros	10	11	10	1	1	68	68	136	68	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1.M_zeros
spneumoniae-pangenome	pseudosimplitigs	2	2	default	10	11	10	1	1	68	68	136	68	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_2.M_default
spneumoniae-pangenome	pseudosimplitigs	2	2	ones	10	11	10	1	1	68	68	136	68	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_2.M_ones
